"year","seasons","districts","crop_type","production","arable_size","air_temp","atm_pressure","evapo_trans","humidity","l_stemp","ndvi","rainfall","soil_moisture","solar_rad","wind_force"
2021,"Season B","Rusizi","Sorghum",49.64,84.86,19.93,771.9,0.29,67.76,20.99,0.06,173.28,0.58,327.88,-0.6
2018,"Season B","Rusizi","soya",477.07,253.69,19.97,787.15,0.25,64.69,20.98,0,157.38,0.41,326,-0.7
2019,"Season B","Rusizi","soya",185,280,20.65,786.85,0.29,65.13,21.58,0.05,116.03,0.56,330.95,-0.7
2020,"Season B","Rusizi","soya",215.4,404.1,20.05,789.84,0.27,68.38,21.15,0.06,117.6,0.7,328.77,-0.97
2021,"Season B","Rusizi","soya",387.16,718.77,19.93,771.9,0.29,67.76,20.99,0.06,173.28,0.58,327.88,-0.6
2018,"Season B","Rusizi","sweet_potatoes",2050.12,13161.76,19.97,787.15,0.25,64.69,20.98,0,157.38,0.41,326,-0.7
2019,"Season B","Rusizi","sweet_potatoes",12222,1747,20.65,786.85,0.29,65.13,21.58,0.05,116.03,0.56,330.95,-0.7
2020,"Season B","Rusizi","sweet_potatoes",15372.3,1806.3,20.05,789.84,0.27,68.38,21.15,0.06,117.6,0.7,328.77,-0.97
2021,"Season B","Rusizi","sweet_potatoes",17325.31,1935.41,19.93,771.9,0.29,67.76,20.99,0.06,173.28,0.58,327.88,-0.6
2018,"Season B","Rusizi","vegetables",8470.79,5280.09,19.97,787.15,0.25,64.69,20.98,0,157.38,0.41,326,-0.7
2018,"Season B","Rusizi","vegetables",255.18,2802.59,19.97,787.15,0.25,64.69,20.98,0,157.38,0.41,326,-0.7
2019,"Season B","Rusizi","vegetables",5158,510,20.65,786.85,0.29,65.13,21.58,0.05,116.03,0.56,330.95,-0.7
2020,"Season B","Rusizi","vegetables",2275.8,187.36,20.05,789.84,0.27,68.38,21.15,0.06,117.6,0.7,328.77,-0.97
2021,"Season B","Rusizi","vegetables",1581.48,230.87,19.93,771.9,0.29,67.76,20.99,0.06,173.28,0.58,327.88,-0.6
2018,"Season B","Rusizi","yams",518.15,2194.06,19.97,787.15,0.25,64.69,20.98,0,157.38,0.41,326,-0.7
2019,"Season B","Rusizi","yams",4487,624,20.65,786.85,0.29,65.13,21.58,0.05,116.03,0.56,330.95,-0.7
2020,"Season B","Rusizi","yams",4374.43,595.65,20.05,789.84,0.27,68.38,21.15,0.06,117.6,0.7,328.77,-0.97
2021,"Season B","Rusizi","yams",4483.57,604.62,19.93,771.9,0.29,67.76,20.99,0.06,173.28,0.58,327.88,-0.6
2018,"Season B","Rutsiro","banana",700.88,2092.24,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2018,"Season B","Rutsiro","banana",1464.62,4887.23,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2018,"Season B","Rutsiro","banana",2782.85,10646.88,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","banana",31233,6544,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","banana",7389.76,668.92,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2020,"Season B","Rutsiro","banana",14498.75,2161.3,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2020,"Season B","Rutsiro","banana",11291.96,2264.03,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","banana",7146.53,860.6,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2021,"Season B","Rutsiro","banana",14890.92,2051.67,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2021,"Season B","Rutsiro","banana",11455.85,2777.1,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","beans",1212.64,748.87,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2018,"Season B","Rutsiro","beans",4813.81,3898.99,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","beans",4003,4878,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","beans",480.18,784.17,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2020,"Season B","Rutsiro","beans",3233.81,4109.75,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","beans",426.09,631.21,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2021,"Season B","Rutsiro","beans",3632.01,4443.53,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","Cassava",1996.24,14258.76,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","Cassava",13435,2319,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","Cassava",13479.83,2442.64,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","Cassava",13542.39,2102.38,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","irish_potatoes",3793.75,16881.54,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","irish_potatoes",18975,3972,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","irish_potatoes",13917.96,3415.83,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","irish_potatoes",16010.07,3482.92,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","Maize",2090.04,2598.79,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","Maize",2945,1937,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","Maize",2793.18,1860.67,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","Maize",2724.17,1794.12,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2019,"Season B","Rutsiro","Sorghum",23,18,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","Sorghum",42.57,31.25,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","Sorghum",45.45,34.09,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","soya",1755.74,681.56,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","soya",618,1145,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","soya",183.85,452.63,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","soya",430.43,790.91,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","sweet_potatoes",1815.04,9399.56,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","sweet_potatoes",19959,3008,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","sweet_potatoes",21814.05,3109.98,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","sweet_potatoes",21558.54,3249.89,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","vegetables",8641.42,5581.7,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2018,"Season B","Rutsiro","vegetables",532.09,4266.34,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","vegetables",6030,496,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","vegetables",3037.62,300.57,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","vegetables",1939.99,181.59,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rutsiro","yams",745.11,3809.93,19.34,787.15,0.23,65.65,20.47,0,147.05,0.34,321.46,-0.65
2019,"Season B","Rutsiro","yams",7499,1149,19.95,786.87,0.28,65.52,20.93,0.04,101.3,0.51,325.86,-0.68
2020,"Season B","Rutsiro","yams",9526.4,1336.1,19.48,789.75,0.28,68.78,20.64,0,110.03,0.68,324.41,-0.96
2021,"Season B","Rutsiro","yams",9042.07,1110.02,19.41,771.84,0.3,67.19,20.53,0,125.53,0.55,323.43,-0.63
2018,"Season B","Rwamagana","banana",8655.37,52681.26,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2018,"Season B","Rwamagana","banana",1159.86,6905.44,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2018,"Season B","Rwamagana","banana",1811.93,9967.89,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","banana",51498,12224,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","banana",4546.69,679.56,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2020,"Season B","Rwamagana","banana",46771.86,7068.87,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2020,"Season B","Rwamagana","banana",5727.28,1417.62,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","banana",4778.75,769.85,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2021,"Season B","Rwamagana","banana",50416.87,6986.85,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2021,"Season B","Rwamagana","banana",5920.27,2153.28,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","beans",6737.77,4682.92,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2018,"Season B","Rwamagana","beans",337.43,682.64,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","beans",6447,8377,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","beans",5312.48,1621.65,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2020,"Season B","Rwamagana","beans",5150.27,8728.19,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","beans",6882.18,2075.05,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2021,"Season B","Rwamagana","beans",6342.15,10261.9,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","Cassava",5981.77,13724.38,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","Cassava",23632,5264,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","Cassava",32,41.49,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2018,"Season B","Rwamagana","irish_potatoes",1510.01,3876.37,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","irish_potatoes",6261,1450,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","irish_potatoes",4485.06,988.24,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","irish_potatoes",4897.45,1061.15,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","Maize",2737.71,2165.7,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","Maize",3755,3288,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","Maize",782.34,995.19,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","Maize",15,367.92,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","Sorghum",8889.62,9463.6,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","Sorghum",8065,8471,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","Sorghum",3801.69,3345.02,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","Sorghum",3780.14,3870.4,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","soya",125.1,39.58,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","soya",53,108,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","soya",460.31,1383.49,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","soya",539.77,1638.38,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","sweet_potatoes",2390.18,14728.4,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","sweet_potatoes",4139,949,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","sweet_potatoes",25169.63,6917.63,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","sweet_potatoes",26151.62,5103.34,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","vegetables",8189.89,5723.48,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2018,"Season B","Rwamagana","vegetables",940.6,15290.57,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","vegetables",17029,1665,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","vegetables",71.81,180.92,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","vegetables",81.24,218.45,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season B","Rwamagana","yams",1205.65,5700.48,21.82,786.99,0.25,62.65,22.77,0.04,136.6,0.36,338.53,-0.38
2019,"Season B","Rwamagana","yams",4284,818,22.68,786.56,0.22,61.12,23.74,0.06,121.92,0.45,344.5,-0.48
2020,"Season B","Rwamagana","yams",5307.61,1272.44,21.75,789.73,0.29,66.88,22.76,0.04,105.03,0.54,342.78,-0.4
2021,"Season B","Rwamagana","yams",8390.22,1951.84,22.27,771.47,0.18,61.18,23.59,0.07,97.88,0.45,341.7,-0.34
2018,"Season C","Bugesera","beans",229.93,117.05,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2018,"Season C","Bugesera","beans",229.93,117.05,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2019,"Season C","Bugesera","beans",238,220,24.06,792.64,0,29.17,25.41,0.17,7.87,0.18,325.61,-0.88
2020,"Season C","Bugesera","beans",4,8,23.04,792.53,0.11,36.29,24.75,0.17,5.63,0.18,327.07,-0.77
2020,"Season C","Bugesera","beans",4,8,23.04,792.53,0.11,36.29,24.75,0.17,5.63,0.18,327.07,-0.77
2018,"Season C","Bugesera","irish_potatoes",4.31,2.12,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2019,"Season C","Bugesera","irish_potatoes",21,13,24.06,792.64,0,29.17,25.41,0.17,7.87,0.18,325.61,-0.88
2018,"Season C","Bugesera","soya",3.43,7.27,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2019,"Season C","Bugesera","soya",110,204,24.06,792.64,0,29.17,25.41,0.17,7.87,0.18,325.61,-0.88
2018,"Season C","Bugesera","sweet_potatoes",457.06,96.7,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2019,"Season C","Bugesera","sweet_potatoes",1685,285,24.06,792.64,0,29.17,25.41,0.17,7.87,0.18,325.61,-0.88
2020,"Season C","Bugesera","sweet_potatoes",959,173,23.04,792.53,0.11,36.29,24.75,0.17,5.63,0.18,327.07,-0.77
2018,"Season C","Bugesera","vegetables",233.35,124.32,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2018,"Season C","Bugesera","vegetables",331,25.12,22.66,793.67,0.09,32.76,24.17,0.13,25.6,0.18,319.92,-0.85
2019,"Season C","Bugesera","vegetables",669,66,24.06,792.64,0,29.17,25.41,0.17,7.87,0.18,325.61,-0.88
2020,"Season C","Bugesera","vegetables",1817,247,23.04,792.53,0.11,36.29,24.75,0.17,5.63,0.18,327.07,-0.77
2019,"Season C","Burera","beans",36,18,21.32,793.03,0.04,38.53,22.89,0.1,73.1,0.2,314.01,-0.56
2020,"Season C","Burera","beans",114,1,20.9,792.53,0.12,41.51,22.72,0.11,19.27,0.19,315.9,-0.85
2020,"Season C","Burera","beans",114,56,20.9,792.53,0.12,41.51,22.72,0.11,19.27,0.19,315.9,-0.85
2018,"Season C","Burera","irish_potatoes",15069.04,1561.86,20.14,793.84,0.15,38.21,21.34,0.04,54.7,0.21,308.83,-0.92
2019,"Season C","Burera","irish_potatoes",13049,1203,21.32,793.03,0.04,38.53,22.89,0.1,73.1,0.2,314.01,-0.56
2020,"Season C","Burera","irish_potatoes",23338,2278,20.9,792.53,0.12,41.51,22.72,0.11,19.27,0.19,315.9,-0.85
2018,"Season C","Burera","soya",11.68,13.43,20.14,793.84,0.15,38.21,21.34,0.04,54.7,0.21,308.83,-0.92
2018,"Season C","Burera","sweet_potatoes",5921.9,1278.47,20.14,793.84,0.15,38.21,21.34,0.04,54.7,0.21,308.83,-0.92
2019,"Season C","Burera","sweet_potatoes",5194,1159,21.32,793.03,0.04,38.53,22.89,0.1,73.1,0.2,314.01,-0.56
2020,"Season C","Burera","sweet_potatoes",2868,557,20.9,792.53,0.12,41.51,22.72,0.11,19.27,0.19,315.9,-0.85
2018,"Season C","Burera","vegetables",95.71,155.75,20.14,793.84,0.15,38.21,21.34,0.04,54.7,0.21,308.83,-0.92
2018,"Season C","Burera","vegetables",1328.08,58.94,20.14,793.84,0.15,38.21,21.34,0.04,54.7,0.21,308.83,-0.92
2019,"Season C","Burera","vegetables",1590,162,21.32,793.03,0.04,38.53,22.89,0.1,73.1,0.2,314.01,-0.56
2020,"Season C","Burera","vegetables",1259,105,20.9,792.53,0.12,41.51,22.72,0.11,19.27,0.19,315.9,-0.85
2020,"Season C","Gakenke","beans",31,41,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2020,"Season C","Gakenke","beans",31,41,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2018,"Season C","Gakenke","irish_potatoes",65.92,13.57,21.08,793.77,0.07,33.71,22.56,0.17,34.23,0.18,309.77,-1.06
2019,"Season C","Gakenke","irish_potatoes",84,9,22.45,792.72,0,30.39,23.83,0.16,44.53,0.18,315.64,-0.8
2020,"Season C","Gakenke","irish_potatoes",1059,185,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2020,"Season C","Gakenke","soya",83,127,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2018,"Season C","Gakenke","sweet_potatoes",480.96,93.92,21.08,793.77,0.07,33.71,22.56,0.17,34.23,0.18,309.77,-1.06
2019,"Season C","Gakenke","sweet_potatoes",292,48,22.45,792.72,0,30.39,23.83,0.16,44.53,0.18,315.64,-0.8
2020,"Season C","Gakenke","sweet_potatoes",667,83,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2018,"Season C","Gakenke","vegetables",537.1,51.8,21.08,793.77,0.07,33.71,22.56,0.17,34.23,0.18,309.77,-1.06
2018,"Season C","Gakenke","vegetables",537.1,51.8,21.08,793.77,0.07,33.71,22.56,0.17,34.23,0.18,309.77,-1.06
2019,"Season C","Gakenke","vegetables",461,61,22.45,792.72,0,30.39,23.83,0.16,44.53,0.18,315.64,-0.8
2020,"Season C","Gakenke","vegetables",342,57,21.37,792.62,0.11,38.49,23,0.1,11.2,0.18,316.86,-0.99
2019,"Season C","Gasabo","beans",2,2,24.06,792.64,0,29.17,25.41,0.17,37.9,0.18,325.61,-0.88
2020,"Season C","Gasabo","beans",1,2,23.04,792.53,0.11,36.29,24.75,0.22,16.3,0.18,327.07,-0.77
2020,"Season C","Gasabo","beans",1,2,23.04,792.53,0.11,36.29,24.75,0.22,16.3,0.18,327.07,-0.77
2018,"Season C","Gasabo","sweet_potatoes",297.86,54.56,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2019,"Season C","Gasabo","sweet_potatoes",111,37,24.06,792.64,0,29.17,25.41,0.17,37.9,0.18,325.61,-0.88
2020,"Season C","Gasabo","sweet_potatoes",300,76,23.04,792.53,0.11,36.29,24.75,0.22,16.3,0.18,327.07,-0.77
2018,"Season C","Gasabo","vegetables",2239.01,172.05,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2018,"Season C","Gasabo","vegetables",2239.01,172.05,22.66,793.67,0.09,32.76,24.17,0.29,29.83,0.18,319.92,-0.85
2019,"Season C","Gasabo","vegetables",606,59,24.06,792.64,0,29.17,25.41,0.17,37.9,0.18,325.61,-0.88
2020,"Season C","Gasabo","vegetables",3043,374,23.04,792.53,0.11,36.29,24.75,0.22,16.3,0.18,327.07,-0.77
2018,"Season C","Gatsibo","beans",19.9,13.83,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2018,"Season C","Gatsibo","beans",19.9,13.83,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2019,"Season C","Gatsibo","beans",23,34,23.21,792.75,0,33.72,24.73,0.09,34.97,0.18,323.65,-0.85
2020,"Season C","Gatsibo","beans",5,8,22.5,792.43,0.12,38.3,24.27,0.18,14.33,0.18,325.33,-0.87
2020,"Season C","Gatsibo","beans",5,8,22.5,792.43,0.12,38.3,24.27,0.18,14.33,0.18,325.33,-0.87
2018,"Season C","Gatsibo","irish_potatoes",36.09,4.96,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2019,"Season C","Gatsibo","irish_potatoes",179,31,23.21,792.75,0,33.72,24.73,0.09,34.97,0.18,323.65,-0.85
2020,"Season C","Gatsibo","irish_potatoes",29,6,22.5,792.43,0.12,38.3,24.27,0.18,14.33,0.18,325.33,-0.87
2019,"Season C","Gatsibo","soya",38,70,23.21,792.75,0,33.72,24.73,0.09,34.97,0.18,323.65,-0.85
2018,"Season C","Gatsibo","sweet_potatoes",373.39,72.19,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2019,"Season C","Gatsibo","sweet_potatoes",529,84,23.21,792.75,0,33.72,24.73,0.09,34.97,0.18,323.65,-0.85
2020,"Season C","Gatsibo","sweet_potatoes",1197,175,22.5,792.43,0.12,38.3,24.27,0.18,14.33,0.18,325.33,-0.87
2018,"Season C","Gatsibo","vegetables",19.9,13.83,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2018,"Season C","Gatsibo","vegetables",1267.96,110.57,22.06,793.64,0.03,34.73,23.72,0.19,13.43,0.18,317.92,-0.92
2019,"Season C","Gatsibo","vegetables",1511,156,23.21,792.75,0,33.72,24.73,0.09,34.97,0.18,323.65,-0.85
2020,"Season C","Gatsibo","vegetables",2419,266,22.5,792.43,0.12,38.3,24.27,0.18,14.33,0.18,325.33,-0.87
2020,"Season C","Gicumbi","beans",33,49,20.9,792.53,0.12,41.51,22.72,0.28,19.63,0.19,315.9,-0.85
2020,"Season C","Gicumbi","beans",33,49,20.9,792.53,0.12,41.51,22.72,0.28,19.63,0.19,315.9,-0.85
2018,"Season C","Gicumbi","irish_potatoes",2830.73,273.69,20.14,793.84,0.15,38.21,21.34,0.35,33.73,0.21,308.83,-0.92
2019,"Season C","Gicumbi","irish_potatoes",4886,442,21.32,793.03,0.04,38.53,22.89,0.17,72.03,0.2,314.01,-0.56
2020,"Season C","Gicumbi","irish_potatoes",1471,217,20.9,792.53,0.12,41.51,22.72,0.28,19.63,0.19,315.9,-0.85
2018,"Season C","Gicumbi","sweet_potatoes",543.68,96.46,20.14,793.84,0.15,38.21,21.34,0.35,33.73,0.21,308.83,-0.92
2020,"Season C","Gicumbi","sweet_potatoes",689,116,20.9,792.53,0.12,41.51,22.72,0.28,19.63,0.19,315.9,-0.85
2018,"Season C","Gicumbi","vegetables",359.89,27.13,20.14,793.84,0.15,38.21,21.34,0.35,33.73,0.21,308.83,-0.92
2018,"Season C","Gicumbi","vegetables",359.89,27.13,20.14,793.84,0.15,38.21,21.34,0.35,33.73,0.21,308.83,-0.92
2019,"Season C","Gicumbi","vegetables",85,7,21.32,793.03,0.04,38.53,22.89,0.17,72.03,0.2,314.01,-0.56
2020,"Season C","Gicumbi","vegetables",692,53,20.9,792.53,0.12,41.51,22.72,0.28,19.63,0.19,315.9,-0.85
2018,"Season C","Gisagara","beans",189.81,290.49,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2018,"Season C","Gisagara","beans",189.81,290.49,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2019,"Season C","Gisagara","beans",203,292,23.19,792.87,0,28.24,24.66,0.47,7.37,0.17,319.01,-0.56
2020,"Season C","Gisagara","beans",139,185,21.92,792.84,0.14,37.82,23.45,0.28,8.43,0.19,320.74,-0.82
2020,"Season C","Gisagara","beans",139,185,21.92,792.84,0.14,37.82,23.45,0.28,8.43,0.19,320.74,-0.82
2018,"Season C","Gisagara","soya",25.96,94.73,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2019,"Season C","Gisagara","soya",72,169,23.19,792.87,0,28.24,24.66,0.47,7.37,0.17,319.01,-0.56
2020,"Season C","Gisagara","soya",239,377,21.92,792.84,0.14,37.82,23.45,0.28,8.43,0.19,320.74,-0.82
2018,"Season C","Gisagara","sweet_potatoes",1884.76,505.52,21.88,793.88,0.06,32.24,23.45,0.28,24.73,0.18,313.56,-0.84
2019,"Season C","Gisagara","sweet_potatoes",1699,335,23.19,792.87,0,28.24,24.66,0.47,7.37,0.17,319.01,-0.56
2020,"Season C","Gisagara","sweet_potatoes",1484,426,21.92,792.84,0.14,37.82,23.45,0.28,8.43,0.19,320.74,-0.82
